,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
24945,Switzerland,2013,male,25-34 years,78,556884,14.01,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Millenials
24946,Switzerland,2013,female,55-74 years,109,886881,12.29,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Boomers
24947,Switzerland,2013,male,15-24 years,52,480011,10.83,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Millenials
24948,Switzerland,2013,female,75+ years,37,401512,9.22,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Silent
24949,Switzerland,2013,female,35-54 years,100,1212632,8.25,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Generation X
24950,Switzerland,2013,female,25-34 years,21,545796,3.85,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Millenials
24951,Switzerland,2013,female,15-24 years,17,460483,3.69,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Millenials
24952,Switzerland,2013,male,5-14 years,2,409829,0.49,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Generation Z
24953,Switzerland,2013,female,5-14 years,1,388582,0.26,Switzerland2013,0.9279999999999999,"688,504,173,431",89634,Generation Z
24954,Switzerland,2014,male,75+ years,144,267638,53.8,Switzerland2014,0.93,"709,182,559,935",90809,Silent
24955,Switzerland,2014,male,55-74 years,249,871329,28.58,Switzerland2014,0.93,"709,182,559,935",90809,Boomers
24956,Switzerland,2014,male,35-54 years,245,1244576,19.69,Switzerland2014,0.93,"709,182,559,935",90809,Generation X
24957,Switzerland,2014,male,25-34 years,68,572530,11.88,Switzerland2014,0.93,"709,182,559,935",90809,Millenials
24958,Switzerland,2014,female,75+ years,47,408120,11.52,Switzerland2014,0.93,"709,182,559,935",90809,Silent
24959,Switzerland,2014,male,15-24 years,48,488444,9.83,Switzerland2014,0.93,"709,182,559,935",90809,Millenials
24960,Switzerland,2014,female,55-74 years,88,904916,9.72,Switzerland2014,0.93,"709,182,559,935",90809,Boomers
24961,Switzerland,2014,female,35-54 years,95,1223053,7.77,Switzerland2014,0.93,"709,182,559,935",90809,Generation X
24962,Switzerland,2014,female,25-34 years,30,565099,5.31,Switzerland2014,0.93,"709,182,559,935",90809,Millenials
24963,Switzerland,2014,female,15-24 years,14,468004,2.99,Switzerland2014,0.93,"709,182,559,935",90809,Millenials
24964,Switzerland,2014,female,5-14 years,2,387232,0.52,Switzerland2014,0.93,"709,182,559,935",90809,Generation Z
24965,Switzerland,2014,male,5-14 years,2,408680,0.49,Switzerland2014,0.93,"709,182,559,935",90809,Generation Z
24966,Switzerland,2015,male,75+ years,143,275569,51.89,Switzerland2015,,"679,289,166,858",86068,Silent
24967,Switzerland,2015,male,55-74 years,264,891482,29.61,Switzerland2015,,"679,289,166,858",86068,Boomers
24968,Switzerland,2015,male,35-54 years,242,1248988,19.38,Switzerland2015,,"679,289,166,858",86068,Generation X
24969,Switzerland,2015,male,25-34 years,80,586880,13.63,Switzerland2015,,"679,289,166,858",86068,Millenials
24970,Switzerland,2015,male,15-24 years,62,482708,12.84,Switzerland2015,,"679,289,166,858",86068,Millenials
24971,Switzerland,2015,female,75+ years,41,414205,9.9,Switzerland2015,,"679,289,166,858",86068,Silent
24972,Switzerland,2015,female,35-54 years,111,1227126,9.05,Switzerland2015,,"679,289,166,858",86068,Generation X
24973,Switzerland,2015,female,55-74 years,82,922222,8.89,Switzerland2015,,"679,289,166,858",86068,Boomers
24974,Switzerland,2015,female,15-24 years,20,462559,4.32,Switzerland2015,,"679,289,166,858",86068,Millenials
24975,Switzerland,2015,female,25-34 years,24,577973,4.15,Switzerland2015,,"679,289,166,858",86068,Millenials
24976,Switzerland,2015,female,5-14 years,2,390910,0.51,Switzerland2015,,"679,289,166,858",86068,Generation Z
24977,Switzerland,2015,male,5-14 years,2,411880,0.49,Switzerland2015,,"679,289,166,858",86068,Generation Z
25182,Thailand,2006,male,25-34 years,765,5386410,14.2,Thailand2006,,"221,758,486,880",3598,Generation X
25183,Thailand,2006,male,35-54 years,1150,9887556,11.63,Thailand2006,,"221,758,486,880",3598,Boomers
25184,Thailand,2006,male,55-74 years,458,4090909,11.2,Thailand2006,,"221,758,486,880",3598,Silent
25185,Thailand,2006,male,75+ years,87,801587,10.85,Thailand2006,,"221,758,486,880",3598,Silent
25186,Thailand,2006,male,15-24 years,378,5162684,7.32,Thailand2006,,"221,758,486,880",3598,Millenials
25187,Thailand,2006,female,35-54 years,339,10529498,3.22,Thailand2006,,"221,758,486,880",3598,Boomers
25188,Thailand,2006,female,55-74 years,147,4640141,3.17,Thailand2006,,"221,758,486,880",3598,Silent
25189,Thailand,2006,female,75+ years,27,1054449,2.56,Thailand2006,,"221,758,486,880",3598,Silent
25190,Thailand,2006,female,25-34 years,139,5487543,2.53,Thailand2006,,"221,758,486,880",3598,Generation X
25191,Thailand,2006,female,15-24 years,91,5071455,1.79,Thailand2006,,"221,758,486,880",3598,Millenials
25192,Thailand,2006,male,5-14 years,14,4871391,0.29,Thailand2006,,"221,758,486,880",3598,Millenials
25193,Thailand,2006,female,5-14 years,13,4652889,0.28,Thailand2006,,"221,758,486,880",3598,Millenials
25194,Thailand,2007,male,75+ years,104,708031,14.69,Thailand2007,,"262,942,650,544",4461,Silent
25195,Thailand,2007,male,25-34 years,798,5444545,14.66,Thailand2007,,"262,942,650,544",4461,Generation X
25196,Thailand,2007,male,55-74 years,470,3718870,12.64,Thailand2007,,"262,942,650,544",4461,Silent
25197,Thailand,2007,male,35-54 years,1149,9422822,12.19,Thailand2007,,"262,942,650,544",4461,Boomers
25198,Thailand,2007,male,15-24 years,406,4948804,8.2,Thailand2007,,"262,942,650,544",4461,Millenials
25199,Thailand,2007,female,75+ years,43,1017629,4.23,Thailand2007,,"262,942,650,544",4461,Silent
25200,Thailand,2007,female,55-74 years,155,4278519,3.62,Thailand2007,,"262,942,650,544",4461,Silent
25201,Thailand,2007,female,35-54 years,356,9981463,3.57,Thailand2007,,"262,942,650,544",4461,Boomers
25202,Thailand,2007,female,25-34 years,159,5419991,2.93,Thailand2007,,"262,942,650,544",4461,Generation X
25203,Thailand,2007,female,15-24 years,89,4762664,1.87,Thailand2007,,"262,942,650,544",4461,Millenials
25204,Thailand,2007,male,5-14 years,16,4752235,0.34,Thailand2007,,"262,942,650,544",4461,Generation Z
25205,Thailand,2007,female,5-14 years,9,4486048,0.2,Thailand2007,,"262,942,650,544",4461,Generation Z
25206,Thailand,2008,male,25-34 years,757,5411804,13.99,Thailand2008,,"291,383,081,232",4921,Generation X
25207,Thailand,2008,male,75+ years,101,726812,13.9,Thailand2008,,"291,383,081,232",4921,Silent
25208,Thailand,2008,male,55-74 years,473,3802960,12.44,Thailand2008,,"291,383,081,232",4921,Silent
25209,Thailand,2008,male,35-54 years,1188,9562677,12.42,Thailand2008,,"291,383,081,232",4921,Boomers
25210,Thailand,2008,male,15-24 years,374,4934951,7.58,Thailand2008,,"291,383,081,232",4921,Millenials
25211,Thailand,2008,female,75+ years,50,1054269,4.74,Thailand2008,,"291,383,081,232",4921,Silent
25212,Thailand,2008,female,55-74 years,173,4389154,3.94,Thailand2008,,"291,383,081,232",4921,Silent
25213,Thailand,2008,female,35-54 years,398,10132362,3.93,Thailand2008,,"291,383,081,232",4921,Boomers
25214,Thailand,2008,female,25-34 years,143,5373526,2.66,Thailand2008,,"291,383,081,232",4921,Generation X
25215,Thailand,2008,female,15-24 years,97,4741877,2.05,Thailand2008,,"291,383,081,232",4921,Millenials
25216,Thailand,2008,male,5-14 years,13,4676722,0.28,Thailand2008,,"291,383,081,232",4921,Generation Z
25217,Thailand,2008,female,5-14 years,11,4409659,0.25,Thailand2008,,"291,383,081,232",4921,Generation Z
25218,Thailand,2009,male,75+ years,116,755613,15.35,Thailand2009,,"281,710,095,725",4736,Silent
25219,Thailand,2009,male,55-74 years,542,3927105,13.8,Thailand2009,,"281,710,095,725",4736,Silent
25220,Thailand,2009,male,25-34 years,707,5357432,13.2,Thailand2009,,"281,710,095,725",4736,Generation X
25221,Thailand,2009,male,35-54 years,1172,9681789,12.11,Thailand2009,,"281,710,095,725",4736,Boomers
25222,Thailand,2009,male,15-24 years,369,4914657,7.51,Thailand2009,,"281,710,095,725",4736,Millenials
25223,Thailand,2009,female,55-74 years,185,4542278,4.07,Thailand2009,,"281,710,095,725",4736,Silent
25224,Thailand,2009,female,35-54 years,382,10260748,3.72,Thailand2009,,"281,710,095,725",4736,Boomers
25225,Thailand,2009,female,75+ years,35,1099718,3.18,Thailand2009,,"281,710,095,725",4736,Silent
25226,Thailand,2009,female,25-34 years,142,5309573,2.67,Thailand2009,,"281,710,095,725",4736,Generation X
25227,Thailand,2009,female,15-24 years,100,4716781,2.12,Thailand2009,,"281,710,095,725",4736,Millenials
25228,Thailand,2009,male,5-14 years,20,4588799,0.44,Thailand2009,,"281,710,095,725",4736,Generation Z
25229,Thailand,2009,female,5-14 years,17,4329225,0.39,Thailand2009,,"281,710,095,725",4736,Generation Z
25230,Thailand,2010,male,75+ years,145,787665,18.41,Thailand2010,0.716,"341,105,009,515",5707,Silent
25231,Thailand,2010,male,25-34 years,688,5293421,13.0,Thailand2010,0.716,"341,105,009,515",5707,Generation X
25232,Thailand,2010,male,55-74 years,511,4075634,12.54,Thailand2010,0.716,"341,105,009,515",5707,Silent
25233,Thailand,2010,male,35-54 years,1166,9786527,11.91,Thailand2010,0.716,"341,105,009,515",5707,Generation X
25234,Thailand,2010,male,15-24 years,387,4905031,7.89,Thailand2010,0.716,"341,105,009,515",5707,Millenials
25235,Thailand,2010,female,75+ years,41,1146473,3.58,Thailand2010,0.716,"341,105,009,515",5707,Silent
25236,Thailand,2010,female,55-74 years,164,4724470,3.47,Thailand2010,0.716,"341,105,009,515",5707,Silent
25237,Thailand,2010,female,35-54 years,345,10369541,3.33,Thailand2010,0.716,"341,105,009,515",5707,Generation X
25238,Thailand,2010,female,25-34 years,164,5237458,3.13,Thailand2010,0.716,"341,105,009,515",5707,Generation X
25239,Thailand,2010,female,15-24 years,120,4702548,2.55,Thailand2010,0.716,"341,105,009,515",5707,Millenials
25240,Thailand,2010,male,5-14 years,16,4496770,0.36,Thailand2010,0.716,"341,105,009,515",5707,Generation Z
25241,Thailand,2010,female,5-14 years,14,4244226,0.33,Thailand2010,0.716,"341,105,009,515",5707,Generation Z
25242,Thailand,2011,male,25-34 years,782,5237957,14.93,Thailand2011,0.721,"370,818,747,397",6153,Millenials
25243,Thailand,2011,male,75+ years,112,827970,13.53,Thailand2011,0.721,"370,818,747,397",6153,Silent
25244,Thailand,2011,male,35-54 years,1227,9897542,12.4,Thailand2011,0.721,"370,818,747,397",6153,Generation X
25245,Thailand,2011,male,55-74 years,488,4266668,11.44,Thailand2011,0.721,"370,818,747,397",6153,Boomers
25246,Thailand,2011,male,15-24 years,357,4929387,7.24,Thailand2011,0.721,"370,818,747,397",6153,Millenials
25247,Thailand,2011,female,75+ years,56,1205643,4.64,Thailand2011,0.721,"370,818,747,397",6153,Silent
25248,Thailand,2011,female,55-74 years,217,4948016,4.39,Thailand2011,0.721,"370,818,747,397",6153,Boomers
25249,Thailand,2011,female,35-54 years,361,10474832,3.45,Thailand2011,0.721,"370,818,747,397",6153,Generation X
25250,Thailand,2011,female,25-34 years,147,5172436,2.84,Thailand2011,0.721,"370,818,747,397",6153,Millenials
25251,Thailand,2011,female,15-24 years,95,4723611,2.01,Thailand2011,0.721,"370,818,747,397",6153,Millenials
25252,Thailand,2011,male,5-14 years,19,4413405,0.43,Thailand2011,0.721,"370,818,747,397",6153,Generation Z
25253,Thailand,2011,female,5-14 years,12,4164365,0.29,Thailand2011,0.721,"370,818,747,397",6153,Generation Z
25254,Thailand,2012,male,75+ years,136,869252,15.65,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Silent
25255,Thailand,2012,male,25-34 years,721,5121552,14.08,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
25256,Thailand,2012,male,55-74 years,581,4433963,13.1,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Boomers
25257,Thailand,2012,male,35-54 years,1234,9949264,12.4,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation X
25258,Thailand,2012,male,15-24 years,369,4938617,7.47,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
25259,Thailand,2012,female,55-74 years,222,5145957,4.31,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Boomers
25260,Thailand,2012,female,75+ years,54,1265466,4.27,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Silent
25261,Thailand,2012,female,35-54 years,394,10521850,3.74,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation X
25262,Thailand,2012,female,25-34 years,162,5050719,3.21,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
25263,Thailand,2012,female,15-24 years,84,4728702,1.78,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
25264,Thailand,2012,female,5-14 years,14,4056666,0.35,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation Z
25265,Thailand,2012,male,5-14 years,14,4300247,0.33,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation Z
25266,Thailand,2013,male,75+ years,152,937427,16.21,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Silent
25267,Thailand,2013,male,25-34 years,706,5038432,14.01,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
25268,Thailand,2013,male,35-54 years,1313,10032499,13.09,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation X
25269,Thailand,2013,male,55-74 years,586,4596763,12.75,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Boomers
25270,Thailand,2013,male,15-24 years,331,4956860,6.68,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
25271,Thailand,2013,female,75+ years,64,1362800,4.7,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Silent
25272,Thailand,2013,female,35-54 years,382,10594744,3.61,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation X
25273,Thailand,2013,female,55-74 years,190,5336311,3.56,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Boomers
25274,Thailand,2013,female,25-34 years,126,4960889,2.54,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
25275,Thailand,2013,female,15-24 years,88,4741021,1.86,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
25276,Thailand,2013,male,5-14 years,17,4224575,0.4,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation Z
25277,Thailand,2013,female,5-14 years,6,3984166,0.15,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation Z
25278,Thailand,2014,male,25-34 years,682,4969108,13.72,Thailand2014,0.726,"407,339,361,696",6662,Millenials
25279,Thailand,2014,male,75+ years,137,1005485,13.63,Thailand2014,0.726,"407,339,361,696",6662,Silent
25280,Thailand,2014,male,55-74 years,632,4771792,13.24,Thailand2014,0.726,"407,339,361,696",6662,Boomers
25281,Thailand,2014,male,35-54 years,1274,10095367,12.62,Thailand2014,0.726,"407,339,361,696",6662,Generation X
25282,Thailand,2014,male,15-24 years,337,4935213,6.83,Thailand2014,0.726,"407,339,361,696",6662,Millenials
25283,Thailand,2014,female,75+ years,71,1458962,4.87,Thailand2014,0.726,"407,339,361,696",6662,Silent
25284,Thailand,2014,female,55-74 years,240,5539928,4.33,Thailand2014,0.726,"407,339,361,696",6662,Boomers
25285,Thailand,2014,female,35-54 years,388,10644118,3.65,Thailand2014,0.726,"407,339,361,696",6662,Generation X
25286,Thailand,2014,female,25-34 years,116,4883263,2.38,Thailand2014,0.726,"407,339,361,696",6662,Millenials
25287,Thailand,2014,female,15-24 years,49,4717317,1.04,Thailand2014,0.726,"407,339,361,696",6662,Millenials
25288,Thailand,2014,female,5-14 years,14,3940160,0.36,Thailand2014,0.726,"407,339,361,696",6662,Generation Z
25289,Thailand,2014,male,5-14 years,12,4179206,0.29,Thailand2014,0.726,"407,339,361,696",6662,Generation Z
25290,Thailand,2015,male,75+ years,174,1068139,16.29,Thailand2015,,"401,399,422,443",6552,Silent
25291,Thailand,2015,male,35-54 years,1482,10101149,14.67,Thailand2015,,"401,399,422,443",6552,Generation X
25292,Thailand,2015,male,55-74 years,718,4990958,14.39,Thailand2015,,"401,399,422,443",6552,Boomers
25293,Thailand,2015,male,25-34 years,663,4873464,13.6,Thailand2015,,"401,399,422,443",6552,Millenials
25294,Thailand,2015,male,15-24 years,317,4847684,6.54,Thailand2015,,"401,399,422,443",6552,Millenials
25295,Thailand,2015,female,55-74 years,248,5795996,4.28,Thailand2015,,"401,399,422,443",6552,Boomers
25296,Thailand,2015,female,75+ years,63,1527522,4.12,Thailand2015,,"401,399,422,443",6552,Silent
25297,Thailand,2015,female,35-54 years,363,10646859,3.41,Thailand2015,,"401,399,422,443",6552,Generation X
25298,Thailand,2015,female,25-34 years,96,4783703,2.01,Thailand2015,,"401,399,422,443",6552,Millenials
25299,Thailand,2015,female,15-24 years,55,4632371,1.19,Thailand2015,,"401,399,422,443",6552,Millenials
25300,Thailand,2015,female,5-14 years,14,3881727,0.36,Thailand2015,,"401,399,422,443",6552,Generation Z
25301,Thailand,2015,male,5-14 years,12,4111704,0.29,Thailand2015,,"401,399,422,443",6552,Generation Z
25564,Trinidad and Tobago,2006,male,35-54 years,46,176241,26.1,Trinidad and Tobago2006,,"18,369,070,085",15190,Boomers
25565,Trinidad and Tobago,2006,male,25-34 years,24,103825,23.12,Trinidad and Tobago2006,,"18,369,070,085",15190,Generation X
25566,Trinidad and Tobago,2006,male,75+ years,3,13523,22.18,Trinidad and Tobago2006,,"18,369,070,085",15190,Silent
25567,Trinidad and Tobago,2006,male,55-74 years,17,80846,21.03,Trinidad and Tobago2006,,"18,369,070,085",15190,Silent
25568,Trinidad and Tobago,2006,male,15-24 years,23,129569,17.75,Trinidad and Tobago2006,,"18,369,070,085",15190,Millenials
25569,Trinidad and Tobago,2006,female,55-74 years,6,88991,6.74,Trinidad and Tobago2006,,"18,369,070,085",15190,Silent
25570,Trinidad and Tobago,2006,female,15-24 years,7,127191,5.5,Trinidad and Tobago2006,,"18,369,070,085",15190,Millenials
25571,Trinidad and Tobago,2006,female,25-34 years,5,103304,4.84,Trinidad and Tobago2006,,"18,369,070,085",15190,Generation X
25572,Trinidad and Tobago,2006,female,35-54 years,8,177413,4.51,Trinidad and Tobago2006,,"18,369,070,085",15190,Boomers
25573,Trinidad and Tobago,2006,male,5-14 years,2,94129,2.12,Trinidad and Tobago2006,,"18,369,070,085",15190,Millenials
25574,Trinidad and Tobago,2006,female,5-14 years,0,91756,0.0,Trinidad and Tobago2006,,"18,369,070,085",15190,Millenials
25575,Trinidad and Tobago,2006,female,75+ years,0,22513,0.0,Trinidad and Tobago2006,,"18,369,070,085",15190,Silent
25576,Trinidad and Tobago,2007,male,75+ years,5,13874,36.04,Trinidad and Tobago2007,,"21,642,304,046",17827,Silent
25577,Trinidad and Tobago,2007,male,25-34 years,38,107378,35.39,Trinidad and Tobago2007,,"21,642,304,046",17827,Generation X
25578,Trinidad and Tobago,2007,male,35-54 years,34,177478,19.16,Trinidad and Tobago2007,,"21,642,304,046",17827,Boomers
25579,Trinidad and Tobago,2007,male,55-74 years,14,83938,16.68,Trinidad and Tobago2007,,"21,642,304,046",17827,Silent
25580,Trinidad and Tobago,2007,male,15-24 years,20,125516,15.93,Trinidad and Tobago2007,,"21,642,304,046",17827,Millenials
25581,Trinidad and Tobago,2007,female,25-34 years,6,106809,5.62,Trinidad and Tobago2007,,"21,642,304,046",17827,Generation X
25582,Trinidad and Tobago,2007,female,75+ years,1,22983,4.35,Trinidad and Tobago2007,,"21,642,304,046",17827,Silent
25583,Trinidad and Tobago,2007,female,55-74 years,3,92001,3.26,Trinidad and Tobago2007,,"21,642,304,046",17827,Silent
25584,Trinidad and Tobago,2007,female,15-24 years,4,123176,3.25,Trinidad and Tobago2007,,"21,642,304,046",17827,Millenials
25585,Trinidad and Tobago,2007,female,35-54 years,5,179070,2.79,Trinidad and Tobago2007,,"21,642,304,046",17827,Boomers
25586,Trinidad and Tobago,2007,female,5-14 years,1,89716,1.11,Trinidad and Tobago2007,,"21,642,304,046",17827,Generation Z
25587,Trinidad and Tobago,2007,male,5-14 years,0,92049,0.0,Trinidad and Tobago2007,,"21,642,304,046",17827,Generation Z
25588,Trinidad and Tobago,2008,male,35-54 years,69,178781,38.59,Trinidad and Tobago2008,,"27,870,257,894",22857,Boomers
25589,Trinidad and Tobago,2008,male,55-74 years,30,87254,34.38,Trinidad and Tobago2008,,"27,870,257,894",22857,Silent
25590,Trinidad and Tobago,2008,male,25-34 years,37,110954,33.35,Trinidad and Tobago2008,,"27,870,257,894",22857,Generation X
25591,Trinidad and Tobago,2008,male,75+ years,3,14157,21.19,Trinidad and Tobago2008,,"27,870,257,894",22857,Silent
25592,Trinidad and Tobago,2008,male,15-24 years,23,120707,19.05,Trinidad and Tobago2008,,"27,870,257,894",22857,Millenials
25593,Trinidad and Tobago,2008,female,15-24 years,11,118363,9.29,Trinidad and Tobago2008,,"27,870,257,894",22857,Millenials
25594,Trinidad and Tobago,2008,female,35-54 years,15,180705,8.3,Trinidad and Tobago2008,,"27,870,257,894",22857,Boomers
25595,Trinidad and Tobago,2008,female,25-34 years,5,110394,4.53,Trinidad and Tobago2008,,"27,870,257,894",22857,Generation X
25596,Trinidad and Tobago,2008,female,75+ years,1,23393,4.27,Trinidad and Tobago2008,,"27,870,257,894",22857,Silent
25597,Trinidad and Tobago,2008,female,55-74 years,4,95285,4.2,Trinidad and Tobago2008,,"27,870,257,894",22857,Silent
25598,Trinidad and Tobago,2008,male,5-14 years,1,90838,1.1,Trinidad and Tobago2008,,"27,870,257,894",22857,Generation Z
25599,Trinidad and Tobago,2008,female,5-14 years,0,88505,0.0,Trinidad and Tobago2008,,"27,870,257,894",22857,Generation Z
25600,Trinidad and Tobago,2009,male,25-34 years,27,114143,23.65,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation X
25601,Trinidad and Tobago,2009,male,15-24 years,25,115721,21.6,Trinidad and Tobago2009,,"19,175,196,446",15652,Millenials
25602,Trinidad and Tobago,2009,male,35-54 years,38,180029,21.11,Trinidad and Tobago2009,,"19,175,196,446",15652,Boomers
25603,Trinidad and Tobago,2009,male,75+ years,3,14407,20.82,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
25604,Trinidad and Tobago,2009,male,55-74 years,13,90729,14.33,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
25605,Trinidad and Tobago,2009,female,55-74 years,6,98779,6.07,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
25606,Trinidad and Tobago,2009,female,15-24 years,5,113362,4.41,Trinidad and Tobago2009,,"19,175,196,446",15652,Millenials
25607,Trinidad and Tobago,2009,female,25-34 years,5,113622,4.4,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation X
25608,Trinidad and Tobago,2009,female,35-54 years,5,182233,2.74,Trinidad and Tobago2009,,"19,175,196,446",15652,Boomers
25609,Trinidad and Tobago,2009,male,5-14 years,1,90312,1.11,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation Z
25610,Trinidad and Tobago,2009,female,5-14 years,0,87970,0.0,Trinidad and Tobago2009,,"19,175,196,446",15652,Generation Z
25611,Trinidad and Tobago,2009,female,75+ years,0,23790,0.0,Trinidad and Tobago2009,,"19,175,196,446",15652,Silent
25612,Trinidad and Tobago,2010,male,25-34 years,38,116664,32.57,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Generation X
25613,Trinidad and Tobago,2010,male,75+ years,4,14639,27.32,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Silent
25614,Trinidad and Tobago,2010,male,35-54 years,48,181184,26.49,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Generation X
25615,Trinidad and Tobago,2010,male,55-74 years,21,94335,22.26,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Silent
25616,Trinidad and Tobago,2010,male,15-24 years,17,110950,15.32,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Millenials
25617,Trinidad and Tobago,2010,female,15-24 years,9,108605,8.29,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Millenials
25618,Trinidad and Tobago,2010,female,25-34 years,9,116210,7.74,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Generation X
25619,Trinidad and Tobago,2010,female,35-54 years,8,183641,4.36,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Generation X
25620,Trinidad and Tobago,2010,female,55-74 years,4,102440,3.9,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Silent
25621,Trinidad and Tobago,2010,female,5-14 years,1,87897,1.14,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Generation Z
25622,Trinidad and Tobago,2010,male,5-14 years,1,90237,1.11,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Generation Z
25623,Trinidad and Tobago,2010,female,75+ years,0,24200,0.0,Trinidad and Tobago2010,0.772,"22,157,948,396",18000,Silent
25624,Trinidad and Tobago,2011,male,75+ years,5,15189,32.92,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Silent
25625,Trinidad and Tobago,2011,male,35-54 years,41,181905,22.54,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Generation X
25626,Trinidad and Tobago,2011,male,55-74 years,21,97186,21.61,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Boomers
25627,Trinidad and Tobago,2011,male,25-34 years,25,119254,20.96,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Millenials
25628,Trinidad and Tobago,2011,male,15-24 years,20,106653,18.75,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Millenials
25629,Trinidad and Tobago,2011,female,25-34 years,8,118786,6.73,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Millenials
25630,Trinidad and Tobago,2011,female,15-24 years,5,104361,4.79,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Millenials
25631,Trinidad and Tobago,2011,female,35-54 years,8,184776,4.33,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Generation X
25632,Trinidad and Tobago,2011,female,55-74 years,4,105486,3.79,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Boomers
25633,Trinidad and Tobago,2011,female,5-14 years,2,88170,2.27,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Generation Z
25634,Trinidad and Tobago,2011,female,75+ years,0,24863,0.0,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Silent
25635,Trinidad and Tobago,2011,male,5-14 years,0,90557,0.0,Trinidad and Tobago2011,0.767,"25,433,011,405",20557,Generation Z
25636,Turkey,2009,male,75+ years,33,806623,4.09,Turkey2009,,"644,639,902,581",9773,Silent
25637,Turkey,2009,male,55-74 years,130,3897113,3.34,Turkey2009,,"644,639,902,581",9773,Silent
25638,Turkey,2009,male,35-54 years,287,9160329,3.13,Turkey2009,,"644,639,902,581",9773,Boomers
25639,Turkey,2009,male,25-34 years,189,6272520,3.01,Turkey2009,,"644,639,902,581",9773,Generation X
25640,Turkey,2009,male,15-24 years,139,6380792,2.18,Turkey2009,,"644,639,902,581",9773,Millenials
25641,Turkey,2009,female,75+ years,17,1170072,1.45,Turkey2009,,"644,639,902,581",9773,Silent
25642,Turkey,2009,female,15-24 years,74,6097408,1.21,Turkey2009,,"644,639,902,581",9773,Millenials
25643,Turkey,2009,female,55-74 years,38,4301203,0.88,Turkey2009,,"644,639,902,581",9773,Silent
25644,Turkey,2009,female,25-34 years,44,6101898,0.72,Turkey2009,,"644,639,902,581",9773,Generation X
25645,Turkey,2009,female,35-54 years,58,9027289,0.64,Turkey2009,,"644,639,902,581",9773,Boomers
